,Level3Name,Level4Name,Classification,EmployeeLevelName,FiscalMonthNumber,Source,Amount
7381,Legal,Team2,Cost Effective,Manager,3,Actuals,7.428571429
7382,Legal,Team2,Cost Effective,Manager,3,Forecast,9.333333333
7383,Legal,Team2,Cost Effective,Manager,4,Actuals,8.380952381
7384,Legal,Team2,Cost Effective,Manager,4,Forecast,9.333333333
7385,Legal,Team2,Cost Effective,Manager,5,Actuals,8
7386,Legal,Team2,Cost Effective,Manager,5,Forecast,9.333333333
7387,Legal,Team2,Cost Effective,Manager,6,Actuals,8
7388,Legal,Team2,Cost Effective,Manager,6,Forecast,9.523809524
7389,Legal,Team2,Cost Effective,Manager,7,Actuals,7.904761905
7390,Legal,Team2,Cost Effective,Manager,7,Forecast,9.771428571
7391,Legal,Team2,Cost Effective,Manager,8,Actuals,7.904761905
7392,Legal,Team2,Cost Effective,Manager,8,Forecast,9.771428571
7393,Legal,Team2,Cost Effective,Manager,9,Actuals,7.904761905
7394,Legal,Team2,Cost Effective,Manager,9,Forecast,9.771428571
7395,Legal,Team2,Cost Effective,Manager,10,Actuals,9.333333333
7396,Legal,Team2,Cost Effective,Manager,10,Forecast,9.771428571
7397,Legal,Team2,Cost Effective,Manager,11,Actuals,9.333333333
7398,Legal,Team2,Cost Effective,Manager,11,Forecast,9.771428571
7399,Legal,Team2,Cost Effective,Manager,12,Actuals,9.142857143
7400,Legal,Team2,Cost Effective,Manager,12,Forecast,9.771428571
7425,Legal,Team2,Cost Effective,Consultant,1,Actuals,46.62857143
7426,Legal,Team2,Cost Effective,Consultant,1,Forecast,48.3047619
7427,Legal,Team2,Cost Effective,Consultant,2,Actuals,46.62857143
7428,Legal,Team2,Cost Effective,Consultant,2,Forecast,48.4952381
7429,Legal,Team2,Cost Effective,Consultant,3,Actuals,47.2
7430,Legal,Team2,Cost Effective,Consultant,3,Forecast,48.4952381
7431,Legal,Team2,Cost Effective,Consultant,4,Actuals,47.61904762
7432,Legal,Team2,Cost Effective,Consultant,4,Forecast,48.72380952
7433,Legal,Team2,Cost Effective,Consultant,5,Actuals,47.23809524
7434,Legal,Team2,Cost Effective,Consultant,5,Forecast,49.48571429
7435,Legal,Team2,Cost Effective,Consultant,6,Actuals,47.42857143
7436,Legal,Team2,Cost Effective,Consultant,6,Forecast,50.24761905
7437,Legal,Team2,Cost Effective,Consultant,7,Actuals,47.04761905
7438,Legal,Team2,Cost Effective,Consultant,7,Forecast,53.52380952
7439,Legal,Team2,Cost Effective,Consultant,8,Actuals,47.80952381
7440,Legal,Team2,Cost Effective,Consultant,8,Forecast,53.52380952
7441,Legal,Team2,Cost Effective,Consultant,9,Actuals,46.85714286
7442,Legal,Team2,Cost Effective,Consultant,9,Forecast,53.52380952
7443,Legal,Team2,Cost Effective,Consultant,10,Actuals,48
7444,Legal,Team2,Cost Effective,Consultant,10,Forecast,53.52380952
7445,Legal,Team2,Cost Effective,Consultant,11,Actuals,48.15238095
7446,Legal,Team2,Cost Effective,Consultant,11,Forecast,53.52380952
7447,Legal,Team2,Cost Effective,Consultant,12,Actuals,49.48571429
7448,Legal,Team2,Cost Effective,Consultant,12,Forecast,53.56190476
7488,Legal,Team2,High Cost,Analyst,1,Forecast,0.761904762
7489,Legal,Team2,High Cost,Analyst,2,Forecast,0.761904762
7490,Legal,Team2,High Cost,Analyst,3,Forecast,0.761904762
7491,Legal,Team2,High Cost,Analyst,4,Forecast,0.761904762
7492,Legal,Team2,High Cost,Analyst,5,Forecast,0.952380952
7493,Legal,Team2,High Cost,Analyst,6,Forecast,0.952380952
7494,Legal,Team2,High Cost,Analyst,7,Forecast,0.952380952
7495,Legal,Team2,High Cost,Analyst,8,Forecast,0.952380952
7496,Legal,Team2,High Cost,Analyst,9,Forecast,0.952380952
7497,Legal,Team2,High Cost,Analyst,10,Actuals,0.19047619
7498,Legal,Team2,High Cost,Analyst,10,Forecast,0.952380952
7499,Legal,Team2,High Cost,Analyst,11,Actuals,0.380952381
7500,Legal,Team2,High Cost,Analyst,11,Forecast,0.952380952
7501,Legal,Team2,High Cost,Analyst,12,Actuals,0.761904762
7502,Legal,Team2,High Cost,Analyst,12,Forecast,0.952380952
7524,Legal,Team2,High Cost,Senior Manager,1,Actuals,0.380952381
7525,Legal,Team2,High Cost,Senior Manager,1,Forecast,0.19047619
7526,Legal,Team2,High Cost,Senior Manager,2,Actuals,0.380952381
7527,Legal,Team2,High Cost,Senior Manager,2,Forecast,0.19047619
7528,Legal,Team2,High Cost,Senior Manager,3,Actuals,0.380952381
7529,Legal,Team2,High Cost,Senior Manager,3,Forecast,0.19047619
7530,Legal,Team2,High Cost,Senior Manager,4,Actuals,0.19047619
7531,Legal,Team2,High Cost,Senior Manager,4,Forecast,0.19047619
7532,Legal,Team2,High Cost,Senior Manager,5,Actuals,0.19047619
7533,Legal,Team2,High Cost,Senior Manager,5,Forecast,0.19047619
7534,Legal,Team2,High Cost,Senior Manager,6,Actuals,0.19047619
7535,Legal,Team2,High Cost,Senior Manager,6,Forecast,0.19047619
7536,Legal,Team2,High Cost,Senior Manager,7,Actuals,0.19047619
7537,Legal,Team2,High Cost,Senior Manager,7,Forecast,0.19047619
7538,Legal,Team2,High Cost,Senior Manager,8,Actuals,0.19047619
7539,Legal,Team2,High Cost,Senior Manager,8,Forecast,0.19047619
7540,Legal,Team2,High Cost,Senior Manager,9,Actuals,0.19047619
7541,Legal,Team2,High Cost,Senior Manager,9,Forecast,0.19047619
7542,Legal,Team2,High Cost,Senior Manager,10,Actuals,0.19047619
7543,Legal,Team2,High Cost,Senior Manager,10,Forecast,0.19047619
7544,Legal,Team2,High Cost,Senior Manager,11,Actuals,0.19047619
7545,Legal,Team2,High Cost,Senior Manager,11,Forecast,0.19047619
7546,Legal,Team2,High Cost,Senior Manager,12,Actuals,0.19047619
7547,Legal,Team2,High Cost,Senior Manager,12,Forecast,0.19047619
7548,Legal,Team2,High Cost,Manager,1,Forecast,0.19047619
7549,Legal,Team2,High Cost,Manager,2,Forecast,0.19047619
7550,Legal,Team2,High Cost,Manager,3,Forecast,0.19047619
7551,Legal,Team2,High Cost,Manager,4,Forecast,0.19047619
7552,Legal,Team2,High Cost,Manager,5,Forecast,0.19047619
7553,Legal,Team2,High Cost,Manager,6,Forecast,0.19047619
7554,Legal,Team2,High Cost,Manager,7,Forecast,0.19047619
7555,Legal,Team2,High Cost,Manager,8,Forecast,0.19047619
7556,Legal,Team2,High Cost,Manager,9,Forecast,0.19047619
7557,Legal,Team2,High Cost,Manager,10,Forecast,0.19047619
7558,Legal,Team2,High Cost,Manager,11,Actuals,0.19047619
7559,Legal,Team2,High Cost,Manager,11,Forecast,0.19047619
7560,Legal,Team2,High Cost,Manager,12,Actuals,0.19047619
7561,Legal,Team2,High Cost,Manager,12,Forecast,0.19047619
7577,Legal,Team2,High Cost,Consultant,1,Forecast,0.19047619
7578,Legal,Team2,High Cost,Consultant,2,Forecast,0.19047619
7579,Legal,Team2,High Cost,Consultant,3,Forecast,0.19047619
7580,Legal,Team2,High Cost,Consultant,4,Forecast,0.19047619
7581,Legal,Team2,High Cost,Consultant,5,Forecast,0.19047619
7582,Legal,Team2,High Cost,Consultant,6,Forecast,0.19047619
7583,Legal,Team2,High Cost,Consultant,7,Forecast,0.19047619
7584,Legal,Team2,High Cost,Consultant,8,Forecast,0.19047619
7585,Legal,Team2,High Cost,Consultant,9,Forecast,0.19047619
7586,Legal,Team2,High Cost,Consultant,10,Actuals,0.19047619
7587,Legal,Team2,High Cost,Consultant,10,Forecast,0.19047619
7588,Legal,Team2,High Cost,Consultant,11,Actuals,0.19047619
7589,Legal,Team2,High Cost,Consultant,11,Forecast,0.19047619
7590,Legal,Team2,High Cost,Consultant,12,Actuals,0.19047619
7591,Legal,Team2,High Cost,Consultant,12,Forecast,0.19047619
7592,Legal,Team1,Cost Effective,Senior Manager,1,Forecast,0.19047619
7593,Legal,Team1,Cost Effective,Senior Manager,2,Forecast,0.19047619
7594,Legal,Team1,Cost Effective,Senior Manager,3,Forecast,0.19047619
7595,Legal,Team1,Cost Effective,Senior Manager,4,Forecast,0.19047619
7596,Legal,Team1,Cost Effective,Senior Manager,5,Forecast,0.19047619
7597,Legal,Team1,Cost Effective,Senior Manager,6,Forecast,0.19047619
7598,Legal,Team1,Cost Effective,Senior Manager,7,Forecast,0.19047619
7599,Legal,Team1,Cost Effective,Senior Manager,8,Forecast,0.19047619
7600,Legal,Team1,Cost Effective,Senior Manager,9,Forecast,0.19047619
7601,Legal,Team1,Cost Effective,Senior Manager,10,Forecast,0.19047619
7602,Legal,Team1,Cost Effective,Senior Manager,11,Forecast,0.19047619
7603,Legal,Team1,Cost Effective,Senior Manager,12,Forecast,0.19047619
7604,Legal,Team1,High Cost,Analyst,11,Actuals,0.19047619
7629,Legal,Team1,High Cost,Senior Manager,1,Actuals,1.142857143
7630,Legal,Team1,High Cost,Senior Manager,1,Forecast,1.714285714
7631,Legal,Team1,High Cost,Senior Manager,2,Actuals,1.142857143
7632,Legal,Team1,High Cost,Senior Manager,2,Forecast,1.714285714
7633,Legal,Team1,High Cost,Senior Manager,3,Actuals,1.142857143
7634,Legal,Team1,High Cost,Senior Manager,3,Forecast,1.904761905
7635,Legal,Team1,High Cost,Senior Manager,4,Actuals,1.142857143
7636,Legal,Team1,High Cost,Senior Manager,4,Forecast,1.904761905
7637,Legal,Team1,High Cost,Senior Manager,5,Actuals,1.142857143
7638,Legal,Team1,High Cost,Senior Manager,5,Forecast,2.095238095
7639,Legal,Team1,High Cost,Senior Manager,6,Actuals,1.142857143
7640,Legal,Team1,High Cost,Senior Manager,6,Forecast,2.095238095
7641,Legal,Team1,High Cost,Senior Manager,7,Actuals,1.142857143
7642,Legal,Team1,High Cost,Senior Manager,7,Forecast,2.285714286
7643,Legal,Team1,High Cost,Senior Manager,8,Actuals,1.142857143
7644,Legal,Team1,High Cost,Senior Manager,8,Forecast,2.285714286
7645,Legal,Team1,High Cost,Senior Manager,9,Actuals,1.142857143
7646,Legal,Team1,High Cost,Senior Manager,9,Forecast,2.285714286
7647,Legal,Team1,High Cost,Senior Manager,10,Actuals,1.333333333
7648,Legal,Team1,High Cost,Senior Manager,10,Forecast,2.285714286
7649,Legal,Team1,High Cost,Senior Manager,11,Actuals,1.333333333
7650,Legal,Team1,High Cost,Senior Manager,11,Forecast,2.285714286
7651,Legal,Team1,High Cost,Senior Manager,12,Actuals,1.333333333
7652,Legal,Team1,High Cost,Senior Manager,12,Forecast,2.285714286
7653,Legal,Team1,High Cost,Manager,1,Actuals,0.876190476
7654,Legal,Team1,High Cost,Manager,1,Forecast,0.742857143
7655,Legal,Team1,High Cost,Manager,2,Actuals,0.914285714
7656,Legal,Team1,High Cost,Manager,2,Forecast,0.742857143
7657,Legal,Team1,High Cost,Manager,3,Actuals,0.914285714
7658,Legal,Team1,High Cost,Manager,3,Forecast,0.742857143
7659,Legal,Team1,High Cost,Manager,4,Actuals,0.914285714
7660,Legal,Team1,High Cost,Manager,4,Forecast,1.123809524
7661,Legal,Team1,High Cost,Manager,5,Actuals,0.914285714
7662,Legal,Team1,High Cost,Manager,5,Forecast,1.123809524
7663,Legal,Team1,High Cost,Manager,6,Actuals,0.914285714
7664,Legal,Team1,High Cost,Manager,6,Forecast,1.142857143
7665,Legal,Team1,High Cost,Manager,7,Actuals,0.723809524
7666,Legal,Team1,High Cost,Manager,7,Forecast,1.142857143
7667,Legal,Team1,High Cost,Manager,8,Actuals,0.723809524
7668,Legal,Team1,High Cost,Manager,8,Forecast,1.142857143
7669,Legal,Team1,High Cost,Manager,9,Actuals,0.723809524
7670,Legal,Team1,High Cost,Manager,9,Forecast,1.142857143
7671,Legal,Team1,High Cost,Manager,10,Actuals,0.533333333
7672,Legal,Team1,High Cost,Manager,10,Forecast,1.142857143
7673,Legal,Team1,High Cost,Manager,11,Actuals,0.342857143
7674,Legal,Team1,High Cost,Manager,11,Forecast,1.142857143
7675,Legal,Team1,High Cost,Manager,12,Actuals,0.342857143
7676,Legal,Team1,High Cost,Manager,12,Forecast,1.142857143
7701,Legal,Team1,High Cost,Consultant,1,Actuals,0.19047619
7702,Legal,Team1,High Cost,Consultant,1,Forecast,0.19047619
7703,Legal,Team1,High Cost,Consultant,2,Actuals,0.19047619
7704,Legal,Team1,High Cost,Consultant,2,Forecast,0.380952381
7705,Legal,Team1,High Cost,Consultant,3,Actuals,0.19047619
7706,Legal,Team1,High Cost,Consultant,3,Forecast,0.380952381
7707,Legal,Team1,High Cost,Consultant,4,Actuals,0.19047619
7708,Legal,Team1,High Cost,Consultant,4,Forecast,0.571428571
7709,Legal,Team1,High Cost,Consultant,5,Actuals,0.19047619
7710,Legal,Team1,High Cost,Consultant,5,Forecast,0.571428571
7711,Legal,Team1,High Cost,Consultant,6,Actuals,0.19047619
7712,Legal,Team1,High Cost,Consultant,6,Forecast,0.571428571
7713,Legal,Team1,High Cost,Consultant,7,Actuals,0.19047619
7714,Legal,Team1,High Cost,Consultant,7,Forecast,0.571428571
7715,Legal,Team1,High Cost,Consultant,8,Actuals,0.19047619
7716,Legal,Team1,High Cost,Consultant,8,Forecast,0.571428571
7717,Legal,Team1,High Cost,Consultant,9,Actuals,0.19047619
7718,Legal,Team1,High Cost,Consultant,9,Forecast,0.571428571
7719,Legal,Team1,High Cost,Consultant,10,Actuals,0.19047619
7720,Legal,Team1,High Cost,Consultant,10,Forecast,0.571428571
7721,Legal,Team1,High Cost,Consultant,11,Actuals,0.19047619
7722,Legal,Team1,High Cost,Consultant,11,Forecast,0.571428571
7723,Legal,Team1,High Cost,Consultant,12,Actuals,0.19047619
7724,Legal,Team1,High Cost,Consultant,12,Forecast,0.571428571
7752,Legal,Team1,Cost Effective,Analyst,1,Actuals,0.952380952
7753,Legal,Team1,Cost Effective,Analyst,2,Actuals,0.952380952
7754,Legal,Team1,Cost Effective,Analyst,3,Actuals,0.952380952
7758,Legal,Team1,Cost Effective,Senior Manager,1,Actuals,0.19047619
7759,Legal,Team1,Cost Effective,Senior Manager,2,Actuals,0.19047619
7760,Legal,Team1,Cost Effective,Senior Manager,3,Actuals,0.19047619
7764,Legal,Team1,Cost Effective,Consultant,1,Actuals,0.952380952
7765,Legal,Team1,Cost Effective,Consultant,2,Actuals,0.952380952
7766,Legal,Team1,Cost Effective,Consultant,3,Actuals,0.952380952
7767,Legal,Team1,Cost Effective,Senior Manager,1,Actuals,0.19047619
7768,Legal,Team1,Cost Effective,Senior Manager,1,Forecast,0.19047619
7769,Legal,Team1,Cost Effective,Senior Manager,2,Actuals,0.19047619
7770,Legal,Team1,Cost Effective,Senior Manager,2,Forecast,0.19047619
7771,Legal,Team1,Cost Effective,Senior Manager,3,Actuals,0.19047619
7772,Legal,Team1,Cost Effective,Senior Manager,3,Forecast,0.19047619
7773,Legal,Team1,Cost Effective,Senior Manager,4,Actuals,0.19047619
7774,Legal,Team1,Cost Effective,Senior Manager,4,Forecast,0.19047619
7775,Legal,Team1,Cost Effective,Senior Manager,5,Actuals,0.19047619
7776,Legal,Team1,Cost Effective,Senior Manager,5,Forecast,0.19047619
7777,Legal,Team1,Cost Effective,Senior Manager,6,Actuals,0.19047619
7778,Legal,Team1,Cost Effective,Senior Manager,6,Forecast,0.19047619
7779,Legal,Team1,Cost Effective,Senior Manager,7,Actuals,0.19047619
7780,Legal,Team1,Cost Effective,Senior Manager,7,Forecast,0.19047619
7781,Legal,Team1,Cost Effective,Senior Manager,8,Actuals,0.19047619
7782,Legal,Team1,Cost Effective,Senior Manager,8,Forecast,0.19047619
7783,Legal,Team1,Cost Effective,Senior Manager,9,Actuals,0.19047619
7784,Legal,Team1,Cost Effective,Senior Manager,9,Forecast,0.19047619
7785,Legal,Team1,Cost Effective,Senior Manager,10,Actuals,0.19047619
7786,Legal,Team1,Cost Effective,Senior Manager,10,Forecast,0.19047619
7787,Legal,Team1,Cost Effective,Senior Manager,11,Actuals,0.19047619
7788,Legal,Team1,Cost Effective,Senior Manager,11,Forecast,0.19047619
7789,Legal,Team1,Cost Effective,Senior Manager,12,Actuals,0.19047619
7790,Legal,Team1,Cost Effective,Senior Manager,12,Forecast,0.19047619
7815,Legal,Team1,High Cost,Senior Manager,1,Actuals,1.714285714
7816,Legal,Team1,High Cost,Senior Manager,1,Forecast,1.523809524
7817,Legal,Team1,High Cost,Senior Manager,2,Actuals,1.714285714
7818,Legal,Team1,High Cost,Senior Manager,2,Forecast,1.523809524
7819,Legal,Team1,High Cost,Senior Manager,3,Actuals,1.714285714
7820,Legal,Team1,High Cost,Senior Manager,3,Forecast,1.523809524
7821,Legal,Team1,High Cost,Senior Manager,4,Actuals,1.523809524
7822,Legal,Team1,High Cost,Senior Manager,4,Forecast,1.523809524
7823,Legal,Team1,High Cost,Senior Manager,5,Actuals,1.523809524
7824,Legal,Team1,High Cost,Senior Manager,5,Forecast,1.714285714
7825,Legal,Team1,High Cost,Senior Manager,6,Actuals,1.523809524
7826,Legal,Team1,High Cost,Senior Manager,6,Forecast,1.714285714
7827,Legal,Team1,High Cost,Senior Manager,7,Actuals,1.523809524
7828,Legal,Team1,High Cost,Senior Manager,7,Forecast,1.714285714
7829,Legal,Team1,High Cost,Senior Manager,8,Actuals,1.523809524
7830,Legal,Team1,High Cost,Senior Manager,8,Forecast,1.714285714
7831,Legal,Team1,High Cost,Senior Manager,9,Actuals,1.523809524
7832,Legal,Team1,High Cost,Senior Manager,9,Forecast,1.714285714
7833,Legal,Team1,High Cost,Senior Manager,10,Actuals,1.523809524
7834,Legal,Team1,High Cost,Senior Manager,10,Forecast,1.714285714
7835,Legal,Team1,High Cost,Senior Manager,11,Actuals,1.523809524
7836,Legal,Team1,High Cost,Senior Manager,11,Forecast,1.714285714
7837,Legal,Team1,High Cost,Senior Manager,12,Actuals,1.523809524
7838,Legal,Team1,High Cost,Senior Manager,12,Forecast,1.714285714
7839,Legal,Team1,High Cost,Manager,5,Forecast,0.19047619
7840,Legal,Team1,High Cost,Manager,6,Forecast,0.19047619
7841,Legal,Team1,High Cost,Manager,7,Forecast,0.19047619
7842,Legal,Team1,High Cost,Manager,8,Forecast,0.19047619
7843,Legal,Team1,High Cost,Manager,9,Forecast,0.19047619
7844,Legal,Team1,High Cost,Manager,10,Forecast,0.19047619
7845,Legal,Team1,High Cost,Manager,11,Forecast,0.19047619
7846,Legal,Team1,High Cost,Manager,12,Forecast,0.19047619
7871,Legal,Team1,High Cost,Consultant,1,Actuals,0.380952381
7872,Legal,Team1,High Cost,Consultant,1,Forecast,0.380952381
7873,Legal,Team1,High Cost,Consultant,2,Actuals,0.380952381
7874,Legal,Team1,High Cost,Consultant,2,Forecast,0.380952381
7875,Legal,Team1,High Cost,Consultant,3,Actuals,0.380952381
7876,Legal,Team1,High Cost,Consultant,3,Forecast,0.380952381
7877,Legal,Team1,High Cost,Consultant,4,Actuals,0.380952381
7878,Legal,Team1,High Cost,Consultant,4,Forecast,0.380952381
7879,Legal,Team1,High Cost,Consultant,5,Actuals,0.380952381
7880,Legal,Team1,High Cost,Consultant,5,Forecast,0.380952381
7881,Legal,Team1,High Cost,Consultant,6,Actuals,0.380952381
7882,Legal,Team1,High Cost,Consultant,6,Forecast,0.380952381
7883,Legal,Team1,High Cost,Consultant,7,Actuals,0.380952381
7884,Legal,Team1,High Cost,Consultant,7,Forecast,0.380952381
7885,Legal,Team1,High Cost,Consultant,8,Actuals,0.380952381
7886,Legal,Team1,High Cost,Consultant,8,Forecast,0.380952381
7887,Legal,Team1,High Cost,Consultant,9,Actuals,0.380952381
7888,Legal,Team1,High Cost,Consultant,9,Forecast,0.380952381
7889,Legal,Team1,High Cost,Consultant,10,Actuals,0.380952381
7890,Legal,Team1,High Cost,Consultant,10,Forecast,0.380952381
7891,Legal,Team1,High Cost,Consultant,11,Actuals,0.380952381
7892,Legal,Team1,High Cost,Consultant,11,Forecast,0.380952381
7893,Legal,Team1,High Cost,Consultant,12,Actuals,0.380952381
7894,Legal,Team1,High Cost,Consultant,12,Forecast,0.380952381
7919,Legal,Team1,Cost Effective,Senior Manager,1,Actuals,0.380952381
7920,Legal,Team1,Cost Effective,Senior Manager,1,Forecast,0.380952381
7921,Legal,Team1,Cost Effective,Senior Manager,2,Actuals,0.380952381
7922,Legal,Team1,Cost Effective,Senior Manager,2,Forecast,0.380952381
7923,Legal,Team1,Cost Effective,Senior Manager,3,Actuals,0.380952381
7924,Legal,Team1,Cost Effective,Senior Manager,3,Forecast,0.380952381
7925,Legal,Team1,Cost Effective,Senior Manager,4,Actuals,0.380952381
7926,Legal,Team1,Cost Effective,Senior Manager,4,Forecast,0.380952381
7927,Legal,Team1,Cost Effective,Senior Manager,5,Actuals,0.380952381
7928,Legal,Team1,Cost Effective,Senior Manager,5,Forecast,0.380952381
7929,Legal,Team1,Cost Effective,Senior Manager,6,Actuals,0.380952381
7930,Legal,Team1,Cost Effective,Senior Manager,6,Forecast,0.571428571
7931,Legal,Team1,Cost Effective,Senior Manager,7,Actuals,0.380952381
7932,Legal,Team1,Cost Effective,Senior Manager,7,Forecast,0.571428571
7933,Legal,Team1,Cost Effective,Senior Manager,8,Actuals,0.380952381
7934,Legal,Team1,Cost Effective,Senior Manager,8,Forecast,0.571428571
7935,Legal,Team1,Cost Effective,Senior Manager,9,Actuals,0.380952381
7936,Legal,Team1,Cost Effective,Senior Manager,9,Forecast,0.571428571
7937,Legal,Team1,Cost Effective,Senior Manager,10,Actuals,0.380952381
7938,Legal,Team1,Cost Effective,Senior Manager,10,Forecast,0.571428571
7939,Legal,Team1,Cost Effective,Senior Manager,11,Actuals,0.380952381
7940,Legal,Team1,Cost Effective,Senior Manager,11,Forecast,0.571428571
7941,Legal,Team1,Cost Effective,Senior Manager,12,Actuals,0.380952381
7942,Legal,Team1,Cost Effective,Senior Manager,12,Forecast,0.571428571
7967,Legal,Team1,High Cost,Senior Manager,1,Actuals,2.857142857
7968,Legal,Team1,High Cost,Senior Manager,1,Forecast,2.666666667
7969,Legal,Team1,High Cost,Senior Manager,2,Actuals,2.857142857
7970,Legal,Team1,High Cost,Senior Manager,2,Forecast,2.666666667
7971,Legal,Team1,High Cost,Senior Manager,3,Actuals,2.857142857
7972,Legal,Team1,High Cost,Senior Manager,3,Forecast,2.857142857
7973,Legal,Team1,High Cost,Senior Manager,4,Actuals,2.857142857
7974,Legal,Team1,High Cost,Senior Manager,4,Forecast,2.857142857
7975,Legal,Team1,High Cost,Senior Manager,5,Actuals,2.857142857
7976,Legal,Team1,High Cost,Senior Manager,5,Forecast,3.238095238
7977,Legal,Team1,High Cost,Senior Manager,6,Actuals,2.857142857
7978,Legal,Team1,High Cost,Senior Manager,6,Forecast,3.238095238
7979,Legal,Team1,High Cost,Senior Manager,7,Actuals,2.857142857
7980,Legal,Team1,High Cost,Senior Manager,7,Forecast,3.238095238
7981,Legal,Team1,High Cost,Senior Manager,8,Actuals,2.857142857
7982,Legal,Team1,High Cost,Senior Manager,8,Forecast,3.238095238
7983,Legal,Team1,High Cost,Senior Manager,9,Actuals,2.857142857
7984,Legal,Team1,High Cost,Senior Manager,9,Forecast,3.238095238
7985,Legal,Team1,High Cost,Senior Manager,10,Actuals,2.857142857
7986,Legal,Team1,High Cost,Senior Manager,10,Forecast,3.238095238
7987,Legal,Team1,High Cost,Senior Manager,11,Actuals,2.857142857
7988,Legal,Team1,High Cost,Senior Manager,11,Forecast,3.238095238
7989,Legal,Team1,High Cost,Senior Manager,12,Actuals,2.857142857
7990,Legal,Team1,High Cost,Senior Manager,12,Forecast,3.238095238
7991,Legal,Team1,High Cost,Manager,1,Actuals,1.142857143
7992,Legal,Team1,High Cost,Manager,1,Forecast,1.142857143
7993,Legal,Team1,High Cost,Manager,2,Actuals,0.952380952
7994,Legal,Team1,High Cost,Manager,2,Forecast,1.142857143
7995,Legal,Team1,High Cost,Manager,3,Actuals,0.952380952
7996,Legal,Team1,High Cost,Manager,3,Forecast,1.142857143
7997,Legal,Team1,High Cost,Manager,4,Actuals,1.142857143
7998,Legal,Team1,High Cost,Manager,4,Forecast,1.142857143
7999,Legal,Team1,High Cost,Manager,5,Actuals,1.142857143
8000,Legal,Team1,High Cost,Manager,5,Forecast,1.333333333
8001,Legal,Team1,High Cost,Manager,6,Actuals,1.142857143
8002,Legal,Team1,High Cost,Manager,6,Forecast,1.523809524
8003,Legal,Team1,High Cost,Manager,7,Actuals,1.142857143
8004,Legal,Team1,High Cost,Manager,7,Forecast,1.523809524
8005,Legal,Team1,High Cost,Manager,8,Actuals,1.142857143
8006,Legal,Team1,High Cost,Manager,8,Forecast,1.523809524
8007,Legal,Team1,High Cost,Manager,9,Actuals,1.142857143
8008,Legal,Team1,High Cost,Manager,9,Forecast,1.523809524
8009,Legal,Team1,High Cost,Manager,10,Actuals,1.142857143
8010,Legal,Team1,High Cost,Manager,10,Forecast,1.523809524
8011,Legal,Team1,High Cost,Manager,11,Actuals,1.142857143
8012,Legal,Team1,High Cost,Manager,11,Forecast,1.523809524
8013,Legal,Team1,High Cost,Manager,12,Actuals,1.142857143
8014,Legal,Team1,High Cost,Manager,12,Forecast,1.523809524
8039,Legal,Team1,High Cost,Consultant,1,Actuals,0.19047619
8040,Legal,Team1,High Cost,Consultant,1,Forecast,0.19047619
8041,Legal,Team1,High Cost,Consultant,2,Actuals,0.19047619
8042,Legal,Team1,High Cost,Consultant,2,Forecast,0.19047619
8043,Legal,Team1,High Cost,Consultant,3,Actuals,0.19047619
8044,Legal,Team1,High Cost,Consultant,3,Forecast,0.19047619
8045,Legal,Team1,High Cost,Consultant,4,Actuals,0.19047619
8046,Legal,Team1,High Cost,Consultant,4,Forecast,0.19047619
8047,Legal,Team1,High Cost,Consultant,5,Actuals,0.19047619
8048,Legal,Team1,High Cost,Consultant,5,Forecast,0.19047619
8049,Legal,Team1,High Cost,Consultant,6,Actuals,0.19047619
8050,Legal,Team1,High Cost,Consultant,6,Forecast,0.19047619
8051,Legal,Team1,High Cost,Consultant,7,Actuals,0.19047619
8052,Legal,Team1,High Cost,Consultant,7,Forecast,0.19047619
8053,Legal,Team1,High Cost,Consultant,8,Actuals,0.19047619
8054,Legal,Team1,High Cost,Consultant,8,Forecast,0.19047619
8055,Legal,Team1,High Cost,Consultant,9,Actuals,0.19047619
8056,Legal,Team1,High Cost,Consultant,9,Forecast,0.19047619
8057,Legal,Team1,High Cost,Consultant,10,Actuals,0.19047619
8058,Legal,Team1,High Cost,Consultant,10,Forecast,0.19047619
8059,Legal,Team1,High Cost,Consultant,11,Actuals,0.19047619
8060,Legal,Team1,High Cost,Consultant,11,Forecast,0.19047619
8061,Legal,Team1,High Cost,Consultant,12,Actuals,0.19047619
8062,Legal,Team1,High Cost,Consultant,12,Forecast,0.19047619
8111,Legal,Team1,Cost Effective,Analyst,1,Actuals,1.333333333
8112,Legal,Team1,Cost Effective,Analyst,1,Forecast,0.571428571
8113,Legal,Team1,Cost Effective,Analyst,2,Actuals,1.142857143
8114,Legal,Team1,Cost Effective,Analyst,2,Forecast,0.571428571
8115,Legal,Team1,Cost Effective,Analyst,3,Actuals,1.142857143
8116,Legal,Team1,Cost Effective,Analyst,3,Forecast,0.571428571
8117,Legal,Team1,Cost Effective,Analyst,4,Actuals,0.952380952
8118,Legal,Team1,Cost Effective,Analyst,4,Forecast,0.571428571
8119,Legal,Team1,Cost Effective,Analyst,5,Actuals,1.142857143
8120,Legal,Team1,Cost Effective,Analyst,5,Forecast,0.571428571
8121,Legal,Team1,Cost Effective,Analyst,6,Actuals,1.142857143
8122,Legal,Team1,Cost Effective,Analyst,6,Forecast,0.571428571
8123,Legal,Team1,Cost Effective,Analyst,7,Actuals,0.952380952
8124,Legal,Team1,Cost Effective,Analyst,7,Forecast,0.571428571
